SaleDate,StoreId,ProductId,Quantity
2026-03-07,21,2,5
2026-03-01,8,38,5
2026-03-02,20,13,1
2026-03-02,11,20,1
2026-03-01,23,26,5
2026-03-01,15,16,1
2026-03-04,11,5,4
2026-03-03,27,3,1
2026-03-06,39,48,1
2026-03-03,43,36,1
2026-03-03,33,10,4
2026-03-04,14,5,3
2026-03-02,7,44,1
2026-03-07,9,7,4
2026-03-01,46,26,5
2026-03-01,1,24,4
2026-03-03,7,21,2
2026-03-02,15,30,1
2026-03-06,26,23,3
2026-03-01,31,30,1
2026-03-01,29,27,2
2026-03-05,47,7,3
2026-03-05,16,1,3
2026-03-03,42,47,2
2026-03-02,28,19,2
2026-03-07,36,12,5
2026-03-04,35,20,3
2026-03-06,34,27,3
2026-03-03,18,38,3
2026-03-04,11,49,3
2026-03-01,43,36,5
2026-03-02,5,43,5
2026-03-05,4,14,3
2026-03-02,11,15,3
2026-03-03,31,36,5
2026-03-04,32,42,5
2026-03-06,26,10,5
2026-03-01,22,47,5
2026-03-05,49,19,1
2026-03-07,15,32,3
2026-03-07,23,46,4
2026-03-03,50,14,1
2026-03-01,18,8,5
2026-03-04,1,44,2
2026-03-01,38,9,4
2026-03-07,43,44,1
2026-03-02,16,48,2
2026-03-06,15,21,1
2026-03-07,14,6,1
2026-03-06,9,29,4
2026-03-02,4,48,4
2026-03-02,4,24,3
2026-03-01,1,50,2
2026-03-01,44,28,1
2026-03-05,39,26,1
2026-03-01,1,14,4
2026-03-07,6,44,2
2026-03-07,39,33,5
2026-03-02,20,26,5
2026-03-07,8,44,1
2026-03-06,19,8,5
2026-03-03,9,47,1
2026-03-05,5,26,5
2026-03-05,23,37,2
2026-03-06,10,40,1
2026-03-02,13,34,2
2026-03-03,7,4,4
2026-03-03,37,5,3
2026-03-07,22,14,4
2026-03-06,22,23,4
2026-03-02,39,27,5
2026-03-02,35,11,4
2026-03-05,13,1,4
2026-03-03,35,44,3
2026-03-05,41,25,1
2026-03-01,10,38,5
2026-03-01,3,4,2
2026-03-02,3,21,2
2026-03-06,2,50,3
2026-03-06,44,4,4
2026-03-07,18,5,1
2026-03-06,18,6,2
2026-03-04,35,50,1
2026-03-07,14,34,5
2026-03-01,28,40,2
2026-03-05,49,28,4
2026-03-06,32,1,2
2026-03-05,22,44,5
2026-03-06,41,14,4
2026-03-01,33,13,4
2026-03-07,43,34,3
2026-03-01,19,22,3
2026-03-03,1,22,1
2026-03-01,43,3,5
2026-03-06,25,13,1
2026-03-03,40,27,1
2026-03-06,9,15,1
2026-03-01,48,44,2
2026-03-02,8,14,4
2026-03-03,4,27,3
2026-03-02,28,49,4
2026-03-01,35,38,5
2026-03-06,16,46,4
2026-03-03,9,15,1
2026-03-03,28,34,5
2026-03-01,16,22,3
2026-03-02,4,45,5
2026-03-05,14,33,4
2026-03-07,39,46,4
2026-03-06,43,7,1
2026-03-03,21,19,4
2026-03-01,12,49,1
2026-03-06,6,23,4
2026-03-03,33,20,5
2026-03-01,29,27,5
2026-03-06,42,15,3
2026-03-05,9,35,4
2026-03-02,26,18,3
2026-03-03,27,25,4
2026-03-07,37,19,5
2026-03-01,39,4,3
2026-03-06,45,18,2
2026-03-03,1,34,2
2026-03-03,10,17,3
2026-03-01,45,2,5
2026-03-04,19,43,2
2026-03-06,50,18,5
2026-03-02,36,48,2
2026-03-02,32,44,1
2026-03-06,41,34,4
2026-03-06,20,12,2
2026-03-06,5,8,2
2026-03-02,47,29,1
2026-03-05,26,19,4
2026-03-07,37,37,5
2026-03-04,24,8,4
2026-03-01,14,4,4
2026-03-03,16,40,2
2026-03-02,14,2,1
2026-03-02,30,25,4
2026-03-06,6,34,2
2026-03-01,45,36,4
2026-03-02,8,5,1
2026-03-01,43,12,2
2026-03-02,27,9,3
2026-03-01,23,46,5
2026-03-01,14,43,3
2026-03-04,11,29,2
2026-03-02,4,50,3
2026-03-06,47,28,1
2026-03-04,20,22,1
2026-03-02,39,12,2
2026-03-01,35,46,4
2026-03-03,47,32,2
2026-03-02,40,5,5
2026-03-01,15,10,1
2026-03-05,38,40,5
2026-03-06,40,28,2
2026-03-07,50,1,4
2026-03-01,38,33,2
2026-03-01,25,20,4
2026-03-03,49,46,2
2026-03-04,31,13,5
2026-03-06,35,8,2
2026-03-02,20,30,3
2026-03-07,12,27,2
2026-03-01,31,31,3
2026-03-07,50,18,3
2026-03-02,36,41,3
2026-03-07,21,39,4
2026-03-06,25,29,2
2026-03-04,28,23,2
2026-03-06,37,23,4
2026-03-01,9,20,5
2026-03-07,7,34,4
2026-03-03,25,21,3
2026-03-02,41,43,1
2026-03-07,30,20,4
2026-03-05,50,33,3
2026-03-05,15,37,3
2026-03-02,17,29,1
2026-03-04,37,16,5
2026-03-03,1,30,4
2026-03-06,5,14,2
2026-03-01,7,49,4
2026-03-05,16,21,2
2026-03-03,34,1,1
2026-03-04,46,7,4
2026-03-03,5,25,1
2026-03-07,12,45,3
2026-03-04,44,42,5
2026-03-07,32,3,3
2026-03-05,16,20,3
2026-03-03,2,44,5
2026-03-07,16,41,5
2026-03-05,8,23,2
2026-03-07,47,19,4
2026-03-05,13,22,5
2026-03-02,22,11,5
2026-03-04,27,15,4
2026-03-05,25,23,2
2026-03-04,30,18,2
2026-03-02,31,5,4
2026-03-03,50,42,2
2026-03-03,22,1,1
2026-03-02,22,47,3
2026-03-07,28,15,5
2026-03-06,1,21,2
2026-03-01,5,15,2
2026-03-05,12,44,2
2026-03-05,50,20,5
2026-03-02,41,22,2
2026-03-05,43,23,1
2026-03-04,12,24,1
2026-03-05,50,18,5
2026-03-03,23,29,2
2026-03-02,36,30,2
2026-03-05,32,34,1
2026-03-04,37,24,2
2026-03-01,48,15,1
2026-03-01,3,15,5
2026-03-04,18,44,4
2026-03-05,6,32,4
2026-03-07,46,49,1
2026-03-03,9,39,3
2026-03-02,5,27,5
2026-03-02,15,25,4
2026-03-06,11,8,4
2026-03-05,14,43,2
2026-03-02,31,34,5
2026-03-06,42,37,4
2026-03-07,49,14,4
2026-03-06,18,43,5
2026-03-02,42,43,1
2026-03-04,17,39,2
2026-03-07,4,1,2
2026-03-07,50,50,4
2026-03-01,37,49,5
2026-03-04,46,32,2
2026-03-03,47,49,2
2026-03-01,42,2,3
2026-03-03,15,23,5
2026-03-03,42,37,5
2026-03-06,20,50,4
2026-03-06,17,33,1
2026-03-07,33,31,1
2026-03-03,2,19,2
2026-03-02,24,34,3
2026-03-03,27,14,1
2026-03-01,30,2,4
2026-03-04,5,11,2
2026-03-01,7,49,1
2026-03-07,43,30,1
2026-03-03,49,13,2
2026-03-02,1,3,2
2026-03-07,9,35,5
2026-03-02,8,24,2
2026-03-01,48,37,2
2026-03-03,49,24,5
2026-03-04,20,1,2
2026-03-01,13,19,2
2026-03-07,33,15,2
2026-03-02,46,40,1
2026-03-04,36,38,2
2026-03-03,13,3,5
2026-03-05,33,50,5
2026-03-01,18,36,2
2026-03-04,19,46,5
2026-03-01,41,13,4
2026-03-06,18,4,3
2026-03-07,4,2,2
2026-03-02,37,35,3
2026-03-02,5,25,2
2026-03-03,8,30,3
2026-03-02,21,12,3
2026-03-07,48,45,5
2026-03-07,48,1,4
2026-03-04,5,28,1
2026-03-02,27,50,3
2026-03-05,39,41,2
2026-03-05,7,7,3
2026-03-07,36,27,5
2026-03-02,41,21,3
2026-03-01,27,30,5
2026-03-02,6,12,2
2026-03-05,49,6,1
2026-03-04,23,1,4
2026-03-02,1,41,3
2026-03-05,42,44,5
2026-03-06,25,3,2
2026-03-03,9,27,4
2026-03-05,8,46,4
2026-03-07,5,20,3
2026-03-04,30,35,4
2026-03-01,1,44,3
2026-03-05,37,35,1
2026-03-01,46,41,2
2026-03-05,39,5,4
2026-03-01,48,40,3
2026-03-04,23,23,3
2026-03-04,19,42,1
2026-03-05,15,48,1
2026-03-02,9,40,5
2026-03-05,33,30,4
2026-03-04,17,33,4
2026-03-03,32,50,1
2026-03-07,35,24,3
2026-03-06,8,13,3
2026-03-04,23,45,2
2026-03-07,30,29,4
2026-03-07,40,8,3
2026-03-07,14,4,2
2026-03-03,5,3,1
2026-03-06,34,4,5
2026-03-03,33,5,5
2026-03-06,19,10,5
2026-03-07,12,13,1
2026-03-06,14,41,5
2026-03-06,47,41,3
2026-03-04,26,11,4
2026-03-05,5,12,4
2026-03-01,7,39,5
2026-03-03,50,48,2
2026-03-04,33,46,3
2026-03-05,8,29,4
2026-03-01,46,32,1
2026-03-02,9,19,5
2026-03-07,27,22,5
2026-03-04,18,15,4
2026-03-01,23,46,4
2026-03-04,19,40,4
2026-03-03,29,19,1
2026-03-01,11,47,2
2026-03-07,24,37,4
2026-03-04,7,23,5
2026-03-06,45,1,5
2026-03-04,5,39,1
2026-03-03,10,24,1
2026-03-02,39,14,4
2026-03-01,44,40,4
2026-03-06,15,43,4
2026-03-05,5,46,5
2026-03-05,29,15,5
2026-03-01,50,2,3
2026-03-03,47,11,2
2026-03-06,11,37,5
2026-03-06,40,6,1
2026-03-02,6,31,3
2026-03-03,38,6,3
2026-03-01,18,14,3
2026-03-02,40,28,4
2026-03-07,24,8,2
2026-03-06,35,14,2
2026-03-05,30,45,3
2026-03-04,1,47,5
2026-03-07,38,40,3
2026-03-07,36,33,2
2026-03-07,28,27,1
2026-03-05,37,2,1
2026-03-05,47,47,2
2026-03-05,44,22,3
2026-03-06,21,47,4
2026-03-07,27,47,1
2026-03-03,23,25,3
2026-03-07,2,42,2
2026-03-06,45,19,1
2026-03-02,13,28,5
2026-03-04,45,47,4
2026-03-01,33,10,1
2026-03-03,14,34,3
2026-03-06,46,20,2
2026-03-05,24,30,2
2026-03-02,31,1,4
2026-03-01,37,24,4
2026-03-04,12,18,3
2026-03-07,2,10,5
2026-03-05,15,49,4
2026-03-02,19,6,4
2026-03-03,14,22,5
2026-03-04,1,29,4
2026-03-05,17,34,5
2026-03-07,16,27,2
2026-03-02,23,32,1
2026-03-07,6,35,4
2026-03-05,21,38,2
2026-03-04,42,48,5
2026-03-04,15,13,5
2026-03-03,28,12,3
2026-03-05,33,46,3
2026-03-03,13,6,2
2026-03-06,31,29,5
2026-03-06,2,40,2
2026-03-05,36,10,1
2026-03-02,13,9,5
2026-03-03,40,24,3
2026-03-01,36,4,4
2026-03-02,7,21,2
2026-03-02,9,19,3
2026-03-03,24,28,5
2026-03-02,7,6,3
2026-03-04,50,13,3
2026-03-03,7,13,3
2026-03-04,3,8,3
2026-03-06,28,12,1
2026-03-04,47,31,4
2026-03-05,27,4,3
2026-03-03,37,41,4
2026-03-05,14,30,2
2026-03-05,1,4,1
2026-03-04,24,14,1
2026-03-07,50,40,1
2026-03-01,40,35,4
2026-03-02,24,19,2
2026-03-04,25,42,5
2026-03-07,42,13,4
2026-03-03,24,37,2
2026-03-04,46,46,4
2026-03-04,9,31,1
2026-03-05,26,37,4
2026-03-06,47,21,3
2026-03-01,4,27,2
2026-03-07,15,36,1
2026-03-02,5,8,4
2026-03-02,33,40,3
2026-03-02,28,34,1
2026-03-07,47,13,1
2026-03-07,16,33,1
2026-03-06,10,12,5
2026-03-04,35,31,2
2026-03-07,27,17,1
2026-03-02,37,29,2
2026-03-01,1,42,1
2026-03-06,16,20,1
2026-03-02,16,34,1
2026-03-06,22,18,3
2026-03-05,34,21,5
2026-03-07,8,10,3
2026-03-01,28,25,4
2026-03-02,25,45,1
2026-03-03,43,4,5
2026-03-04,33,16,3
2026-03-06,3,37,1
2026-03-01,26,21,3
2026-03-02,38,28,3
2026-03-03,30,27,5
2026-03-06,14,49,1
2026-03-06,34,49,4
2026-03-04,26,37,5
2026-03-03,25,6,5
2026-03-03,49,10,5
2026-03-03,4,28,3
2026-03-01,49,28,3
2026-03-07,18,43,4
2026-03-03,11,3,2
2026-03-05,8,32,1
2026-03-01,49,35,3
2026-03-06,24,7,4
2026-03-05,29,9,2
2026-03-03,37,22,4
2026-03-06,23,2,5
2026-03-01,24,41,1
2026-03-05,49,32,1
2026-03-04,45,16,2
2026-03-03,3,37,3
2026-03-03,3,39,4
2026-03-06,44,43,2
2026-03-02,26,20,3
2026-03-06,16,25,2
2026-03-01,40,2,4
2026-03-02,31,42,5
2026-03-06,49,12,4
2026-03-02,48,1,2
2026-03-07,49,18,4
2026-03-05,18,1,2
2026-03-05,22,44,1
2026-03-05,3,20,1
2026-03-03,6,5,3
2026-03-01,7,16,4
2026-03-02,48,43,5
2026-03-05,6,7,2
2026-03-04,2,31,5
2026-03-07,41,27,4
2026-03-06,40,49,4
2026-03-06,35,11,4
2026-03-05,6,17,1
2026-03-06,23,18,5
2026-03-05,29,23,4
2026-03-04,7,31,3
2026-03-03,31,32,3
2026-03-04,30,9,3
2026-03-04,17,39,2
2026-03-02,29,2,3
2026-03-06,4,14,3
2026-03-06,50,21,1
2026-03-05,38,7,2
2026-03-03,41,14,4
2026-03-02,24,23,1
2026-03-01,34,18,1
2026-03-07,37,29,3
2026-03-05,7,36,1
2026-03-04,47,50,3
2026-03-07,5,36,2
2026-03-02,29,44,4
2026-03-04,39,12,4
2026-03-01,7,2,4
2026-03-01,46,23,1
2026-03-05,14,29,1
2026-03-03,45,19,3
2026-03-01,2,43,3
2026-03-06,42,40,1
2026-03-06,8,46,3
2026-03-06,34,28,1
2026-03-04,41,24,3
2026-03-01,2,49,4
2026-03-04,46,37,3
2026-03-04,32,44,2
2026-03-02,16,33,3
2026-03-07,41,48,2
2026-03-03,47,47,5
2026-03-01,47,14,1
2026-03-06,20,30,4
2026-03-03,41,23,1
2026-03-01,12,47,5
2026-03-01,10,30,1
2026-03-03,29,16,3
2026-03-01,6,14,4
2026-03-06,11,11,1
2026-03-01,1,32,3
2026-03-05,34,43,1
2026-03-01,13,46,2
2026-03-06,32,20,4
2026-03-07,4,8,1
2026-03-03,40,35,3
2026-03-05,40,3,4
2026-03-01,46,39,2
2026-03-05,15,46,1
2026-03-05,19,13,3
2026-03-03,24,5,1
2026-03-05,46,32,2
2026-03-06,30,40,4
2026-03-01,4,42,2
2026-03-03,10,47,5
2026-03-05,13,50,1
2026-03-04,36,41,3
2026-03-06,18,4,3
2026-03-06,37,41,5
2026-03-05,33,39,4
2026-03-02,34,44,3
2026-03-01,49,7,3
2026-03-04,31,36,3
2026-03-04,20,40,1
2026-03-04,48,28,5
2026-03-01,4,33,2
2026-03-04,15,49,2
2026-03-02,49,30,4
2026-03-04,11,36,5
2026-03-03,23,1,3
2026-03-05,15,7,1
2026-03-05,33,3,3
2026-03-07,36,19,4
2026-03-01,41,31,1
2026-03-01,25,50,5
2026-03-07,41,13,3
2026-03-01,2,50,2
2026-03-05,42,37,1
2026-03-07,2,19,5
2026-03-07,27,39,5
2026-03-02,28,20,3
2026-03-05,42,29,4
2026-03-05,32,47,5
2026-03-04,10,26,4
2026-03-01,33,7,3
2026-03-05,41,38,1
2026-03-07,16,42,1
2026-03-04,41,7,3
2026-03-06,6,30,3
2026-03-03,35,44,1
2026-03-04,19,33,1
2026-03-07,42,30,4
2026-03-04,30,38,2
2026-03-03,9,12,3
2026-03-06,14,29,2
2026-03-01,25,9,4
2026-03-04,22,9,2
2026-03-05,4,19,2
2026-03-06,48,8,2
2026-03-02,35,12,1
2026-03-06,5,29,5
2026-03-01,43,6,3
2026-03-07,10,33,1
2026-03-01,29,9,5
2026-03-02,45,28,3
2026-03-05,14,9,3
2026-03-02,20,26,3
2026-03-01,47,13,1
2026-03-01,21,29,5
2026-03-07,16,36,4
2026-03-03,31,23,3
2026-03-03,11,13,2
2026-03-06,9,5,2
2026-03-01,39,25,3
2026-03-07,8,32,4
2026-03-03,33,27,5
2026-03-07,28,7,4
2026-03-07,13,3,5
2026-03-02,46,7,1
2026-03-06,38,2,1
2026-03-01,15,34,5
2026-03-06,50,49,2
2026-03-07,6,1,4
2026-03-05,2,16,4
2026-03-01,26,25,5
2026-03-01,26,11,3
2026-03-01,11,5,2
2026-03-05,23,33,1
2026-03-01,30,28,1
2026-03-07,34,6,5
2026-03-05,44,41,5
2026-03-02,14,10,1
2026-03-05,22,48,2
2026-03-02,9,47,4
2026-03-01,8,36,4
2026-03-07,37,31,3
2026-03-04,43,34,1
2026-03-04,12,36,3
2026-03-03,28,13,2
2026-03-05,17,14,5
2026-03-01,48,31,2
2026-03-04,18,45,5
2026-03-05,46,1,5
2026-03-07,24,3,5
2026-03-02,19,21,3
2026-03-05,5,34,2
2026-03-06,27,46,4
2026-03-07,36,47,4
2026-03-07,43,32,5
2026-03-01,20,48,1
2026-03-07,37,22,3
2026-03-02,46,23,5
2026-03-04,20,48,2
2026-03-07,43,13,5
2026-03-03,12,26,5
2026-03-04,9,1,5
2026-03-07,14,46,1
2026-03-06,6,37,5
2026-03-03,15,23,5
2026-03-05,5,7,5
2026-03-01,49,12,3
2026-03-06,30,41,1
2026-03-05,36,33,5
2026-03-07,50,35,4
2026-03-06,25,29,5
2026-03-07,18,5,2
2026-03-05,5,46,4
2026-03-03,19,13,1
2026-03-01,35,45,3
2026-03-07,24,10,3
2026-03-04,45,25,1
2026-03-04,43,50,3
2026-03-05,34,8,1
2026-03-04,9,41,4
2026-03-07,43,44,4
2026-03-05,10,32,2
2026-03-04,23,40,1
2026-03-01,11,43,2
2026-03-03,9,26,1
2026-03-06,49,46,5
2026-03-01,25,1,4
2026-03-02,4,34,5
2026-03-07,9,30,1
2026-03-05,26,37,2
2026-03-02,13,34,1
2026-03-01,41,17,2
2026-03-06,46,45,2
2026-03-05,36,44,5
2026-03-07,3,30,1
2026-03-02,46,2,2
2026-03-06,44,16,5
2026-03-05,38,32,4
2026-03-04,12,43,4
2026-03-03,45,39,2
2026-03-02,31,45,2
2026-03-02,16,13,1
2026-03-03,35,8,3
2026-03-07,28,5,2
2026-03-02,14,13,1
2026-03-04,20,39,1
2026-03-02,6,47,3
2026-03-07,14,30,1
2026-03-03,17,1,3
2026-03-01,38,11,3
2026-03-05,7,33,5
2026-03-05,5,43,5
2026-03-02,25,20,1
2026-03-05,29,38,4
2026-03-06,41,1,1
2026-03-03,42,16,1
2026-03-01,5,13,4
2026-03-04,27,18,3
2026-03-01,40,29,2
2026-03-06,43,25,1
2026-03-02,3,15,2
2026-03-07,27,22,4
2026-03-04,13,37,1
2026-03-06,8,4,4
2026-03-06,32,41,3
2026-03-06,13,18,4
2026-03-01,46,50,5
2026-03-07,19,1,5
2026-03-03,41,41,2
2026-03-04,46,7,3
2026-03-05,27,2,2
2026-03-06,9,37,5
2026-03-06,40,28,1
2026-03-01,50,19,1
2026-03-05,34,14,5
2026-03-04,30,37,1
2026-03-02,38,44,5
2026-03-03,36,13,5
2026-03-04,13,42,2
2026-03-02,4,42,5
2026-03-02,5,6,2
2026-03-06,45,47,2
2026-03-04,40,33,5
2026-03-05,9,2,1
2026-03-06,42,3,1
2026-03-03,41,29,1
2026-03-04,33,32,4
2026-03-02,3,41,4
2026-03-06,16,40,3
2026-03-04,27,19,2
2026-03-06,28,24,3
2026-03-01,20,13,2
2026-03-02,38,26,2
2026-03-01,40,34,2
2026-03-04,5,34,1
2026-03-02,7,8,2
2026-03-07,1,2,2
2026-03-03,30,31,2
2026-03-04,35,12,4
2026-03-03,1,48,1
2026-03-03,16,30,3
2026-03-04,22,31,1
2026-03-05,22,46,2
2026-03-07,11,5,4
2026-03-03,5,30,1
2026-03-03,46,47,4
2026-03-01,12,46,2
2026-03-05,47,2,3
2026-03-02,26,40,5
2026-03-04,36,43,3
2026-03-03,50,36,5
2026-03-05,12,21,2
2026-03-05,28,17,2
2026-03-03,45,39,3
2026-03-03,48,15,2
2026-03-04,15,24,4
2026-03-03,20,12,2
2026-03-03,8,7,4
2026-03-02,3,33,2
2026-03-02,50,49,5
2026-03-06,33,37,1
2026-03-05,39,6,2
2026-03-06,16,28,4
2026-03-03,27,2,1
2026-03-04,1,28,2
2026-03-07,4,43,3
2026-03-03,32,1,2
2026-03-02,20,15,2
2026-03-07,19,26,5
2026-03-04,22,5,4
2026-03-02,49,31,1
2026-03-05,26,14,4
2026-03-01,28,44,1
2026-03-04,35,47,4
2026-03-06,15,31,5
2026-03-06,38,1,2
2026-03-01,9,32,1
2026-03-01,8,28,1
2026-03-07,47,1,1
2026-03-04,39,43,5
2026-03-03,15,18,4
2026-03-04,6,49,2
2026-03-04,39,4,2
2026-03-06,6,44,3
2026-03-07,14,3,3
2026-03-07,12,36,5
2026-03-01,40,14,3
2026-03-05,45,14,1
2026-03-04,36,32,3
2026-03-03,16,42,5
2026-03-02,17,31,2
2026-03-01,14,13,5
2026-03-01,25,3,1
2026-03-05,21,1,1
2026-03-05,25,34,4
2026-03-06,24,32,3
2026-03-04,2,42,1
2026-03-04,20,7,4
2026-03-04,6,13,3
2026-03-05,24,39,4
2026-03-04,23,23,1
2026-03-06,4,17,1
2026-03-05,26,44,5
2026-03-05,5,5,4
2026-03-05,3,38,1
2026-03-04,7,17,4
2026-03-03,20,38,3
2026-03-02,24,26,1
2026-03-05,47,10,2
2026-03-01,23,36,3
2026-03-05,39,22,5
2026-03-04,12,1,2
2026-03-01,26,43,3
2026-03-06,35,15,3
2026-03-01,39,41,3
2026-03-03,37,45,2
2026-03-07,38,10,4
2026-03-07,36,36,2
2026-03-03,16,19,4
2026-03-05,18,8,1
2026-03-03,21,29,4
2026-03-05,47,21,1
2026-03-05,40,13,2
2026-03-05,13,5,5
2026-03-07,10,49,4
2026-03-01,16,23,2
2026-03-06,30,11,3
2026-03-03,32,35,4
2026-03-05,34,4,5
2026-03-02,12,31,1
2026-03-03,10,4,1
2026-03-04,23,30,1
2026-03-02,21,39,3
2026-03-03,20,6,1
2026-03-07,12,43,1
2026-03-06,1,35,1
2026-03-01,23,33,5
2026-03-02,9,40,4
2026-03-05,46,21,5
2026-03-02,17,44,2
2026-03-01,7,10,5
2026-03-06,10,22,2
2026-03-04,50,49,5
2026-03-03,30,17,2
2026-03-04,3,2,5
2026-03-06,31,46,1
2026-03-05,7,47,3
2026-03-07,14,42,4
2026-03-03,25,1,3
2026-03-06,40,8,5
2026-03-01,22,23,1
2026-03-02,43,14,1
2026-03-05,5,18,1
2026-03-03,44,28,2
2026-03-02,7,15,4
2026-03-02,50,12,2
2026-03-02,17,29,5
2026-03-05,38,26,4
2026-03-07,6,49,2
2026-03-02,36,42,4
2026-03-06,47,44,5
2026-03-07,32,17,3
2026-03-07,31,19,4
2026-03-04,22,33,1
2026-03-02,9,2,5
2026-03-03,19,22,5
2026-03-05,33,15,1
2026-03-07,9,12,3
2026-03-03,27,44,2
2026-03-01,17,19,3
2026-03-07,5,48,5
2026-03-03,41,11,3
2026-03-04,47,9,5
2026-03-05,49,24,3
2026-03-04,2,16,2
2026-03-03,8,30,4
2026-03-03,43,20,5
2026-03-04,16,46,5
2026-03-06,25,44,2
2026-03-03,24,24,4
2026-03-04,42,38,5
2026-03-01,13,43,2
2026-03-01,20,43,1
2026-03-01,6,10,5
2026-03-04,9,29,3
2026-03-03,12,46,1
2026-03-01,16,11,1
2026-03-01,14,4,1
2026-03-04,29,41,3
2026-03-03,31,39,1
2026-03-01,3,47,1
2026-03-04,42,43,4
2026-03-03,2,36,2
2026-03-07,47,17,2
2026-03-07,31,49,4
2026-03-01,34,13,4
2026-03-03,42,27,3
2026-03-03,33,23,5
2026-03-03,22,27,2
2026-03-03,38,34,1
2026-03-04,27,43,1
2026-03-04,41,7,4
2026-03-02,31,31,4
2026-03-05,4,6,2
2026-03-06,8,42,4
2026-03-02,20,19,4
2026-03-04,41,44,3
2026-03-03,49,45,1
2026-03-07,39,13,3
2026-03-06,10,11,3
2026-03-05,46,12,4
2026-03-01,34,13,2
2026-03-03,10,29,1
2026-03-07,2,46,1
2026-03-02,10,25,4
2026-03-07,34,11,2
2026-03-05,23,43,5
2026-03-06,31,26,4
2026-03-07,16,47,2
2026-03-02,33,32,5
2026-03-04,28,7,2
2026-03-03,37,13,5
2026-03-07,9,17,4
2026-03-05,23,30,1
2026-03-05,48,50,3
2026-03-06,19,24,4
2026-03-05,48,12,4
2026-03-01,27,46,3
2026-03-05,30,11,2
2026-03-04,50,44,5
2026-03-02,48,1,4
2026-03-02,45,47,3
2026-03-06,45,34,1
2026-03-05,2,5,1
2026-03-01,20,28,3
2026-03-04,33,42,2
2026-03-02,41,3,1
2026-03-02,11,25,4
2026-03-01,1,20,5
2026-03-03,41,24,4
2026-03-01,39,45,1
2026-03-06,36,43,3
2026-03-04,2,16,1
2026-03-04,22,25,3
2026-03-01,34,21,3
2026-03-06,42,12,3
2026-03-03,49,6,4
2026-03-05,13,41,2
2026-03-07,39,21,4
2026-03-06,33,24,3
2026-03-07,26,30,2
2026-03-07,18,13,4
2026-03-04,43,38,4
2026-03-03,50,47,2
2026-03-04,19,40,5
2026-03-05,11,46,2
2026-03-02,3,12,4
2026-03-01,39,40,3
2026-03-02,44,26,2
2026-03-02,1,32,1
2026-03-05,24,7,4
2026-03-04,7,44,5
2026-03-06,11,10,2
2026-03-07,30,47,4
2026-03-05,17,1,5
2026-03-01,29,32,4
2026-03-01,14,25,3
2026-03-04,30,49,3
2026-03-06,37,9,1
2026-03-01,6,38,1
2026-03-02,16,43,5
2026-03-05,20,31,4
2026-03-07,39,38,5
2026-03-01,40,48,1
2026-03-06,20,37,2
2026-03-05,17,23,2
2026-03-02,35,33,1
2026-03-03,40,33,3
2026-03-05,47,33,5
2026-03-06,41,9,4
2026-03-05,44,30,4
2026-03-06,3,26,5
2026-03-06,2,16,4
2026-03-03,27,23,5
2026-03-07,30,29,5
2026-03-06,25,10,1
2026-03-01,14,17,1
2026-03-01,8,21,1
2026-03-02,3,29,4
2026-03-06,37,22,1
2026-03-02,36,18,2
2026-03-04,49,5,1
2026-03-04,41,47,1
2026-03-02,14,48,1
2026-03-05,23,30,3
2026-03-06,22,41,4
2026-03-05,14,24,2
2026-03-07,34,6,1
2026-03-02,20,37,1
2026-03-02,41,33,1
2026-03-02,15,30,2
2026-03-02,14,40,5
2026-03-01,21,4,2
2026-03-01,43,24,4
2026-03-07,36,38,2
2026-03-04,37,4,5
2026-03-05,41,49,5
2026-03-04,47,2,5
2026-03-06,23,19,3
2026-03-06,25,22,2
2026-03-04,26,12,3
2026-03-05,41,1,2
2026-03-07,49,6,3
2026-03-01,23,33,3
2026-03-02,40,32,3
2026-03-02,47,21,1
2026-03-03,10,26,4
2026-03-04,2,46,3
2026-03-02,20,37,5
2026-03-04,26,10,5
2026-03-06,34,47,3
2026-03-06,30,42,2
2026-03-06,47,12,1
2026-03-06,1,5,3
2026-03-01,4,10,3
2026-03-03,16,42,5
2026-03-01,36,9,4
2026-03-05,35,48,4
2026-03-05,37,31,4
2026-03-01,42,19,4
2026-03-03,9,45,3
2026-03-06,43,29,2
2026-03-03,10,44,3
2026-03-03,40,31,3
2026-03-06,3,25,1
2026-03-03,8,33,1
2026-03-07,27,23,1
2026-03-03,24,28,2
2026-03-05,21,3,1
2026-03-03,14,4,2
2026-03-01,46,19,3
2026-03-06,26,19,5
2026-03-01,7,39,5
2026-03-03,14,18,2
2026-03-04,40,29,2
2026-03-03,23,43,5
2026-03-05,29,38,5
2026-03-06,24,3,3
2026-03-07,14,49,3
2026-03-06,6,15,3
2026-03-02,33,50,2
2026-03-05,30,48,3
2026-03-01,42,31,4
2026-03-05,40,42,4
2026-03-01,28,45,2
2026-03-06,22,4,4
2026-03-01,11,50,1
2026-03-03,42,23,3
2026-03-04,6,6,4
2026-03-04,30,7,1
2026-03-05,16,45,5
2026-03-07,21,43,1
2026-03-04,14,25,2
2026-03-02,3,35,4
2026-03-05,18,10,3
2026-03-05,45,7,2
2026-03-03,11,8,3
2026-03-05,5,13,3
2026-03-03,42,31,3
2026-03-04,8,40,4
2026-03-03,42,31,1
2026-03-03,12,9,3
2026-03-04,20,8,1
2026-03-03,34,24,4
